grp1,grp1_size,grp2,grp2_size,p-value
F_18-24_2000's,25,M_25-34_customer service,26,0.003621357001122316
18-24_writer_Long,60,>56_Long_90's,53,0.023675482382506052
F_18-24_80's,31,customer service_Long,28,0.04444224505315153
M_>56_academic-educator,44,F_K-12 student_Long,55,5.85162901023395e-07
35-44_other_80's,27,F_50-55_Long_70's,31,1.177655695183688e-08
F_other_Long_80's,30,M_self-employed_80's,31,0.000533902993945623
F_18-24_college-grad student_90's,32,50-55_sales-marketing,35,0.0019671298214744004
M_45-49_academic-educator,32,clerical-admin_90's,40,0.00018898353042751115
45-49_doctor-health care_Long_90's,60,M_<18_K-12 student_90's,67,4.4843000090999396e-08
35-44_artist_80's,25,25-34_customer service_Long,27,0.04161677139583331
18-24_programmer_90's,22,F_25-34_writer_90's,22,0.007289903434428559
sales-marketing_60's,24,>56_self-employed_Long,23,9.039949848688167e-07
45-49_sales-marketing,63,M_<18_K-12 student_Long_90's,67,1.8688570024849582e-08
K-12 student_90's,80,M_executive-managerial_Long_90's,84,0.025586656364247284
<18_Long,216,Long_70's,229,1.1102230246251565e-15
M_sales-marketing_Long_70's,25,>56_self-employed,24,2.9975655602143547e-07
F_<18_90's,40,M_50-55_academic-educator,35,0.011247307233295145
M_<18_90's,52,M_35-44_programmer_Long,56,5.8609776754647847e-05
M_25-34_lawyer,42,F_25-34_other_90's,34,0.004035807581916906
college-grad student_Long_60's,24,F_50-55_doctor-health care_80's,23,0.0007203091613340318
50-55_writer_Long,22,M_>56_retired_Long_90's,24,0.0011385581758147634
M_scientist,144,M_>56_Long,149,2.0793714083922055e-08
M_18-24_Long_70's,39,M_self-employed_80's,31,0.03719110412162607
sales-marketing_Long_80's,69,25-34_70's,74,4.1986094512225236e-07
35-44_homemaker,38,M_>56_Long_60's,30,0.037504876951584554
30's,54,unemployed_Long_90's,50,0.006217578940975077
K-12 student_80's,37,F_other_Long_90's,40,0.02178418536746285
F_writer,122,M_25-34_college-grad student_Long,126,1.9786665466092757e-06
M_35-44_scientist_Long,45,M_35-44_self-employed,39,5.99409410995122e-13
M_35-44_artist_Long_80's,24,customer service,28,0.026707619543271943
F_18-24_writer_Long,26,M_>56_self-employed,24,0.0008434450331030741
F_45-49_doctor-health care_90's,60,M_<18_K-12 student_Long_90's,67,4.4843000090999396e-08
M_Long_80's,563,F_90's,575,0.038039405948679716
executive-managerial_Long_70's,26,F_other_90's,40,0.0321731250112105
M_35-44_scientist,45,scientist_Long,47,1.1439071911922838e-11
F_50-55,58,M_25-34_sales-marketing,60,1.8645921435078705e-05
M_writer,96,M_45-49_Long,88,4.7140854853022773e-07
doctor-health care_80's,48,tradesman-craftsman,54,5.862962504377123e-08
academic-educator_Long_2000's,46,F_25-34_clerical-admin,40,0.02557482972250147
18-24_sales-marketing_90's,32,M_self-employed_Long_80's,31,0.0007918604605277046
F_25-34_doctor-health care,37,F_programmer_Long,34,1.9270579292296475e-06
45-49_academic-educator_Long,43,F_25-34_other_Long,50,0.01698033768881546
M_35-44_other,24,50-55_sales-marketing,35,0.00413721695429381
programmer_Long_80's,41,M_clerical-admin,33,0.00017370784581738352
M_lawyer,55,programmer_Long_80's,42,0.00011696525095350463
M_scientist_Long_80's,32,F_18-24_academic-educator_Long_90's,38,0.029548141358233138
F_25-34_writer_Long_90's,22,M_>56_Long_80's,23,0.0077903924342245245
35-44_2000's,85,programmer_90's,75,0.001051951569265519
M_doctor-health care_Long_80's,27,F_18-24_academic-educator_Long,38,7.749942565249412e-06
M_35-44_scientist,45,35-44_self-employed,41,1.5087930904655877e-13
35-44_lawyer_90's,27,M_>56_self-employed_Long,23,1.8258345046984203e-07
M_college-grad student_70's,39,F_50-55_artist_80's,36,1.6490517524947457e-05
35-44_80's,160,K-12 student_Long,163,0.008565983076817218
35-44_artist_80's,25,M_customer service_Long,27,0.04161677139583331
25-34_lawyer_Long,44,18-24_academic-educator_Long_90's,49,0.009258418824809489
25-34_clerical-admin_90's,73,M_40's,65,0.0006516039502763027
M_45-49_artist_Long,21,18-24_technician-engineer,27,3.159395360330386e-06
35-44_executive-managerial,102,M_60's,97,0.018000284327371663
35-44_other_80's,27,M_50-55_sales-marketing_90's,27,0.00035235496723871337
50-55_writer_Long,22,50-55_doctor-health care_Long_80's,24,1.9935694206552057e-09
M_25-34_doctor-health care_80's,21,>56_self-employed,24,0.0014881221615874463
F_35-44_lawyer_Long_90's,25,writer_70's,24,4.807761144753897e-08
F_35-44_lawyer_Long_80's,29,F_other_90's,40,0.017155820898871244
M_35-44_scientist_Long_90's,24,50-55_self-employed_Long,34,2.6253831307831987e-05
M_45-49_executive-managerial_Long,57,M_35-44_technician-engineer,50,0.0006602873981284008
F_35-44_lawyer_80's,29,F_25-34_executive-managerial_Long,25,1.0860323851336062e-07
F_35-44_academic-educator_Long,31,M_unemployed,29,0.020709991308933473
M_18-24_college-grad student_Long_70's,21,25-34_writer_80's,21,0.015905243702949885
F_25-34_80's,91,18-24_sales-marketing_Long,90,0.047170702462331904
F_25-34_clerical-admin,96,clerical-admin,89,0.024955866496014
F_50-55_doctor-health care,32,F_other_90's,40,6.987579473793915e-05
F_K-12 student_Long_80's,21,M_25-34_customer service,26,0.002989824353201498
M_45-49_executive-managerial_Long,57,artist_Long_80's,54,0.04236669759828271
<18_K-12 student_90's,76,18-24_2000's,79,0.043038693057202426
F_45-49_doctor-health care_Long_90's,60,M_Long_40's,65,1.6160899358963476e-05
35-44_other_Long_80's,27,M_50-55_sales-marketing_Long_90's,27,0.00035235496723871337
25-34_Long_40's,39,50-55_artist,76,0.003542357780120464
35-44_scientist_90's,24,M_25-34_60's,29,0.03629448909002719
M_25-34_writer,29,>56_self-employed,24,5.476688103023264e-09
M_45-49_Long_80's,38,35-44_self-employed_Long,41,7.876986123367402e-06
M_lawyer_90's,39,M_writer_Long_90's,34,5.047685291525994e-06
F_lawyer_Long,91,<18_90's,96,0.006240397443824985
F_35-44_homemaker_Long,38,F_K-12 student_Long,55,0.0011571837800224971
25-34_unemployed,33,F_Long_60's,35,2.600994308821214e-09
50-55_doctor-health care_Long,37,18-24_academic-educator_Long_90's,49,7.322058442438273e-05
doctor-health care_2000's,25,25-34_customer service,27,0.04161677139583331
18-24_college-grad student_Long_80's,63,50-55_Long_70's,56,4.7458844405823264e-05
35-44_executive-managerial_Long_90's,67,50-55_artist,76,0.013987630560130082
F_K-12 student_90's,40,F_50-55_artist,76,8.736669232600747e-05
45-49_sales-marketing,63,M_K-12 student_Long_90's,67,1.8688570024849582e-08
F_45-49_doctor-health care_90's,60,25-34_unemployed,60,0.0023714114020391003
doctor-health care,229,M_18-24_college-grad student_Long_90's,232,2.4530663278454767e-08
academic-educator_Long_2000's,46,F_25-34_clerical-admin_Long,39,0.016360922548047996
M_18-24_writer_Long_90's,24,>56_self-employed,24,7.610805516337407e-07
25-34_technician-engineer_90's,51,scientist,47,5.5345828907760186e-05
K-12 student_Long_80's,37,M_50-55_writer,31,0.01796674372628715
M_18-24_70's,39,F_50-55_70's,31,0.008070206948124437
M_college-grad student_70's,39,F_50-55_artist_Long_80's,36,1.6490517524947457e-05
F_homemaker_Long,50,F_25-34_unemployed_Long,46,0.008278283477547776
M_25-34_college-grad student_80's,42,F_<18_K-12 student,55,0.0004673995247176377
M_18-24_college-grad student_Long_70's,21,50-55_2000's,21,0.0016567962353134283
45-49_artist,21,scientist_90's,25,8.043639115107304e-06
50-55_Long_90's,57,35-44_academic-educator,55,9.684982531799058e-05
M_25-34_lawyer,42,35-44_self-employed_Long,41,2.085499961612669e-08
M_<18_K-12 student_Long_90's,36,F_<18_K-12 student_Long,55,9.120641643045602e-06
M_25-34_other,222,sales-marketing,222,0.03459175207474543
M_25-34_artist_Long,114,45-49,115,4.213420050636074e-07
M_25-34_lawyer_Long,42,academic-educator_80's,34,0.007550439820249388
M_Long_30's,28,F_18-24_academic-educator,38,0.0038488045610837185
unemployed_Long_90's,33,customer service_Long,28,0.0014686495873281746
35-44_technician-engineer,33,F_60's,35,0.0003085992935524251
M_45-49_artist,21,>56_retired_90's,24,0.017713246300313124
F_lawyer_Long_80's,29,50-55_writer,36,0.004947175246876712
18-24_60's,30,M_clerical-admin_Long,33,0.0008274254271617432
M_academic-educator_2000's,28,25-34_customer service,27,2.5046214726209826e-05
18-24_2000's,104,M_60's,97,0.037747396385530374
35-44_lawyer,95,25-34_other_Long,122,0.03989362808791408
>56_retired_90's,68,M_<18_K-12 student_Long_90's,67,4.9722570755861284e-05
scientist_Long_90's,91,40's,87,0.0034015858975580127
F_<18,103,F_18-24_college-grad student_Long,106,1.0488855103241157e-05
F_50-55_Long,58,F_unemployed,50,5.848015499421155e-05
M_other_60's,27,F_other_90's,40,0.0005567341061204489
<18_K-12 student_80's,36,F_25-34_unemployed_Long_90's,40,0.00039616591845426097
M_25-34_clerical-admin_Long,25,F_<18_90's,27,0.005132432139066001
F_35-44_Long_2000's,38,M_scientist,39,0.0027016791458831513
F_25-34_90's,391,college-grad student_90's,393,0.010222231909776447
M_doctor-health care_Long_80's,27,M_college-grad student_Long_70's,23,7.703480542131658e-06
45-49_70's,24,35-44_lawyer,23,0.03373114538089095
F_35-44_homemaker_Long,38,25-34_programmer_Long_90's,44,0.04936356943982301
M_25-34_college-grad student_Long_80's,42,F_50-55_artist_Long,75,0.0003535677950013971
45-49_sales-marketing_90's,22,F_Long_40's,22,0.020047233548095234
18-24_sales-marketing,69,25-34_Long_70's,74,0.00043587916605603017
M_<18_Long_90's,52,45-49_Long_90's,52,9.376556302466459e-07
M_35-44_40's,21,M_50-55_self-employed_90's,27,0.03870935829892608
35-44_lawyer_80's,30,scientist_90's,25,2.1214081034059973e-06
artist_80's,32,50-55_doctor-health care_80's,24,0.002379645403162267
F_18-24_Long_80's,31,F_18-24_academic-educator_Long_90's,38,0.03534164940545592
doctor-health care_80's,48,F_50-55_artist_Long,75,5.9678928465700665e-12
M_50-55,88,F_college-grad student_Long_90's,93,6.873922406613886e-05
45-49_academic-educator,44,M_18-24_Long_80's,44,0.022667144682794037
M_<18_Long_90's,52,>56_retired,63,0.0012774006747839906
F_18-24_2000's,25,25-34_customer service_Long,27,0.0024857453576315747
F_unemployed,23,academic-educator_Long_70's,23,0.000990194866724344
lawyer_Long_90's,65,35-44_programmer_Long,62,0.002290729452278595
35-44_scientist_Long_90's,24,M_35-44_self-employed_80's,21,4.127983851853756e-06
M_18-24_technician-engineer_Long,23,M_35-44_self-employed_Long_80's,21,0.0016593994403837353
35-44_other_Long,102,M_35-44_Long_90's,109,8.781780047484311e-06
F_45-49_Long,114,45-49,115,8.865791156775771e-08
scientist_90's,91,M_25-34_executive-managerial_Long,100,6.779760955266667e-05
lawyer_80's,33,35-44_academic-educator_90's,34,6.619855681178066e-06
M_other_Long_2000's,38,F_Long_60's,35,0.04812807104037908
M_25-34_doctor-health care_Long,74,M_academic-educator_Long_90's,74,0.01490054525539255
M_lawyer_90's,39,M_25-34_50's,32,0.0001590673298834666
M_25-34_scientist_Long,97,M_25-34_Long_2000's,95,1.9477430387770944e-05
35-44_Long_50's,36,50-55_artist_80's,36,0.03593229829749474
50-55_other_Long,24,M_35-44_academic-educator_90's,33,3.060024991263788e-05
M_35-44_50's,25,>56_Long_80's,23,0.0013168557450752294
M_18-24_technician-engineer,23,M_>56_self-employed_Long,23,6.338373969074748e-05
M_18-24_Long_90's,500,M_25-34_Long_90's,478,0.00012046120297970475
F_35-44_other_Long_90's,39,35-44_self-employed_Long,41,5.475022183532019e-05
M_Long_30's,28,M_45-49_technician-engineer_Long,25,6.45178895186671e-05
M_18-24_programmer_Long_90's,22,F_<18_Long_90's,26,8.987087345424527e-06
M_35-44_60's,28,M_self-employed_Long_80's,31,0.009253205338597859
M_25-34_doctor-health care_90's,37,clerical-admin_Long_90's,40,0.00016687728324471518
50-55_other_Long,24,M_50-55_self-employed,34,9.743153217556255e-08
35-44_scientist_Long_90's,24,M_18-24_college-grad student_Long_80's,29,0.00011411127701754786
45-49_artist_Long,21,35-44_programmer_80's,23,0.010067161057216056
M_other_Long_60's,27,M_tradesman-craftsman_Long_90's,27,9.83316187642921e-05
25-34_doctor-health care_Long,111,M_25-34_college-grad student_Long,126,9.506182158769128e-18
35-44_Long_2000's,85,F_50-55_doctor-health care_Long,78,0.019214705505861462
50-55_other,24,>56_80's,23,0.03373114538089095
F_50-55,58,25-34_other_90's,68,0.0055422793596264786
scientist_Long_90's,91,F_college-grad student_Long_90's,93,5.600344311629257e-07
25-34_executive-managerial_Long_80's,42,M_self-employed_Long_80's,31,3.960956038617791e-05
<18_K-12 student_90's,76,25-34_executive-managerial_Long_90's,82,0.012716901562446759
45-49_artist,21,writer_Long_80's,30,0.00015798982342785095
M_scientist,144,>56,152,1.4707210449493857e-08
F_25-34_executive-managerial,47,M_35-44_technician-engineer,50,0.003703516911067184
M_25-34_sales-marketing_90's,95,F_doctor-health care_Long,89,4.0942935435328565e-06
scientist_Long,147,M_>56_Long,149,8.82577599892187e-09
writer_Long_80's,61,F_academic-educator_90's,59,0.0015548009768810989
M_programmer_Long_80's,40,F_18-24_writer_Long,54,0.009500476184916118
F_35-44_80's,64,F_50-55_Long_80's,62,5.444295014811473e-10
45-49_artist,21,F_25-34_programmer,26,0.002726179309894161
doctor-health care_Long_90's,124,25-34_executive-managerial_Long,125,0.00120387418271517
M_25-34_executive-managerial_Long_80's,38,25-34_clerical-admin_90's,30,0.0002083224228516256
>56_retired_Long,82,clerical-admin_Long,87,0.0018150631711393306
M_18-24_programmer_Long_90's,22,academic-educator_70's,23,0.001990191249082507
F_25-34_college-grad student,58,M_>56_retired,63,0.001984298927095285
35-44_other,103,M_writer_Long,93,2.717787093153845e-07
M_35-44_2000's,47,M_35-44_self-employed,39,3.12097464538752e-07
50-55_other,24,F_<18_K-12 student_90's,24,2.340322696273753e-05
25-34_doctor-health care_Long_90's,46,35-44_self-employed_Long,41,0.0003151129739569214
18-24_programmer_90's,22,F_programmer_Long_90's,28,0.0001660857979262076
35-44_scientist,45,35-44_self-employed,41,1.5087930904655877e-13
25-34_scientist_Long_90's,64,M_25-34_college-grad student_Long_90's,66,7.392250145343837e-10
35-44_homemaker_Long,38,25-34_programmer_90's,44,0.04936356943982301
45-49_artist_Long,21,scientist_90's,25,8.043639115107304e-06
K-12 student,201,M_2000's,213,3.3659337580482784e-06
M_artist_90's,133,M_programmer,131,0.0053300220977968715
35-44_lawyer_Long_80's,30,lawyer_Long_90's,38,4.31737658057596e-06
18-24_writer,60,M_lawyer,53,0.0002853176468835539
45-49_artist_Long,21,homemaker_Long,21,0.00043856370934767223
50-55_writer,22,F_K-12 student_Long_90's,24,6.499450948549423e-07
college-grad student_80's,108,M_35-44_90's,110,0.018121268568847326
sales-marketing_70's,31,F_50-55_70's,31,0.007945718302533482
M_scientist_90's,90,M_25-34_2000's,95,7.005167661355838e-05
academic-educator_70's,27,50-55_sales-marketing,35,0.0003852714759327025
25-34_other_Long_80's,52,M_25-34_tradesman-craftsman_Long,53,0.008611622153676612
35-44_lawyer_80's,30,M_>56_Long_60's,30,0.0002933405491362055
F_50's,50,F_<18_K-12 student,55,4.2452549477989265e-06
M_35-44_scientist,45,unemployed_Long_90's,50,0.003238067513531284
35-44_programmer_Long,24,F_50-55_doctor-health care_Long_80's,23,1.060826842746998e-05
M_K-12 student_Long_90's,40,F_K-12 student,55,1.0548599622683952e-06
M_lawyer_90's,39,F_50-55_artist_Long_80's,36,4.6793386487831157e-07
50-55_writer,22,F_50-55_doctor-health care_70's,26,3.469772469344434e-08
F_35-44_other_Long_90's,39,35-44_self-employed,41,5.475022183532019e-05
M_college-grad student_70's,39,F_50-55_90's,42,0.000985115567903705
Long_40's,113,25-34_Long_2000's,123,0.006699826585538471
35-44_scientist_Long_90's,24,>56_self-employed_Long,23,2.031034673777299e-08
M_lawyer_Long_90's,39,F_50-55_Long_70's,31,3.966713540748401e-06
M_25-34_writer,29,M_35-44_self-employed_80's,21,0.04106445347448884
M_doctor-health care_Long,90,M_25-34_executive-managerial,100,8.381261184564615e-05
F_>56_Long,24,>56_self-employed_Long,23,0.00029594836297897054
F_35-44_lawyer_80's,29,M_>56_self-employed_Long,23,6.745922231932155e-08
M_18-24_Long_70's,39,M_self-employed_90's,43,0.000900367018008108
45-49_artist_Long,21,F_25-34_programmer_Long_90's,21,0.041088503979639056
35-44_homemaker,38,18-24_other_Long,33,6.778467475987426e-06
F_<18_K-12 student_Long_80's,21,>56_self-employed,24,0.005083377356887353
M_artist_Long_90's,132,25-34_college-grad student,143,4.6441972556543476e-07
M_35-44_Long_60's,28,M_>56_self-employed_Long,23,5.861777082616371e-07
M_lawyer_Long_90's,39,M_>56_Long_60's,30,3.848237339898475e-08
35-44_2000's,85,50-55_doctor-health care_Long,79,0.01711503566822825
50-55_writer_Long,22,35-44_programmer_Long_80's,23,0.0005016288029430216
M_35-44_executive-managerial_90's,66,M_40's,65,1.4660458505844076e-05
50-55_Long_80's,25,50-55_doctor-health care_80's,24,1.0831654387866152e-06
25-34_Long_50's,54,M_25-34_tradesman-craftsman,53,0.00023250552081655051
F_clerical-admin_Long,115,M_self-employed_Long,112,0.002486502165421456
45-49_Long_70's,24,>56_retired_Long_90's,24,0.029913567122680163
18-24_programmer_90's,22,self-employed_90's,43,2.3272572757804255e-10
M_25-34_lawyer_Long_90's,34,M_45-49_Long_90's,34,2.0437350042947676e-08
35-44_Long_2000's,85,M_50's,76,6.346840630833128e-08
M_45-49_academic-educator,32,customer service_Long,28,8.931403244871738e-06
35-44_programmer_Long,24,50-55_sales-marketing_Long_90's,27,0.04064819877685122
F_unemployed_Long,23,M_25-34_programmer_90's,23,0.02472024578256561
other_Long_2000's,67,18-24_academic-educator,56,0.03511454711319539
>56_retired_Long,82,F_50-55_doctor-health care,79,6.868507474333541e-06
M_sales-marketing_70's,25,18-24_Long_70's,26,0.029996338632290342
M_35-44_executive-managerial,101,M_<18_K-12 student_Long,108,0.0001418386745276612
F_lawyer_90's,27,M_>56_Long_80's,23,0.00021578661528354193
35-44_50's,37,M_clerical-admin_Long,33,0.0038955177155539644
F_doctor-health care_80's,21,50-55_self-employed_Long,34,8.210946433884203e-08
45-49_artist,21,45-49_executive-managerial,22,3.6424682167024436e-05
F_25-34_other_Long_90's,51,>56_retired,63,0.02911327051333057
M_unemployed_Long,40,F_K-12 student,55,0.015996944656563983
18-24_self-employed_Long,28,25-34_clerical-admin_90's,30,0.025320826834110965
lawyer_70's,22,25-34_college-grad student_80's,22,0.007289903434428559
F_35-44_lawyer_Long_90's,25,35-44_self-employed_Long_80's,21,1.3332536561661001e-05
